x,y
10.537407204393695,10.537395102941787
10.544478351819928,10.54446609113839
10.55154949924616,10.551537079334992
10.558620646672393,10.558608067531594
10.565691794098626,10.565679055728197
10.572762941524859,10.572750043924799
10.579834088951092,10.579821032121401
10.586905236377325,10.586892020318004
10.593976383803557,10.593963008514606
10.60104753122979,10.601033996711209
10.608118678656023,10.608104984907811
10.615189826082256,10.615175973104414
10.622260973508489,10.622246961301016
10.629332120934722,10.629317949497619
10.636403268360954,10.636388937694221
10.643474415787187,10.643459925890824
10.65054556321342,10.650530914087426
10.657616710639653,10.657601902284028
10.664687858065886,10.664672890480631
10.671759005492119,10.671743878677233
10.678830152918351,10.678814866873836
10.685901300344584,10.685885855070438
10.692972447770817,10.69295684326704
10.70004359519705,10.700027831463643
10.707114742623283,10.707098819660246
10.714185890049515,10.714169807856848
10.721257037475748,10.72124079605345
10.728328184901981,10.728311784250053
10.735399332328214,10.735382772446656
10.742470479754447,10.742453760643258
10.74954162718068,10.74952474883986
10.756612774606912,10.756595737036463
10.763683922033145,10.763666725233065
10.770755069459378,10.770737713429668
10.777826216885611,10.77780870162627
10.784897364311844,10.784879689822873
10.791968511738077,10.791950678019475
10.79903965916431,10.799021666216078
10.806110806590542,10.80609265441268
10.813181954016775,10.813163642609283
10.820253101443008,10.820234630805885
10.82732424886924,10.827305619002487
10.834395396295474,10.83437660719909
10.841466543721706,10.841447595395692
10.84853769114794,10.848518583592295
10.855608838574172,10.855589571788897
10.862679986000405,10.8626605599855
10.869751133426638,10.869731548182102
10.87682228085287,10.876802536378705
10.883893428279103,10.883873524575307
10.890964575705336,10.89094451277191
10.898035723131569,10.898015500968512
10.905106870557802,10.905086489165114
10.912178017984035,10.912157477361717
10.919249165410267,10.91922846555832
10.9263203128365,10.926299453754922
10.933391460262733,10.933370441951524
10.940462607688966,10.940441430148127
10.947533755115199,10.94751241834473
10.954604902541432,10.954583406541332
10.961676049967664,10.961654394737934
10.968747197393897,10.968725382934537
10.97581834482013,10.975796371131139
10.982889492246363,10.982867359327741
10.989960639672596,10.989938347524344
10.997031787098829,10.997009335720946
11.004102934525061,11.004080323917549
11.011174110591394,11.01115128347329
11.018245286657727,11.01822224302903
11.02531646272406,11.02529320258477
11.032387638790393,11.03236416214051
11.039458814856726,11.03943512169625
11.046529990923059,11.04650608125199
11.053601166989392,11.053577040807731
11.060672343055725,11.060648000363472
11.067743519122057,11.067718959919212
11.07481469518839,11.074789919474952
11.081885871254723,11.081860879030693
11.088957047321056,11.088931838586433
11.096028223387389,11.096002798142173
11.103099399453722,11.103073757697913
11.110170575520055,11.110144717253654
11.117241751586388,11.117215676809394
11.12431292765272,11.124286636365134
11.131384103719054,11.131357595920875
11.138455279785386,11.138428555476615
11.14552645585172,11.145499515032355
11.152597631918052,11.152570474588096
11.159668807984385,11.159641434143836
11.166739984050718,11.166712393699576
11.173811160117051,11.173783353255317
11.180882336183384,11.180854312811057
11.187953512249717,11.187925272366797
11.19502468831605,11.194996231922538
11.202095864382382,11.202067191478278
11.209167040448715,11.209138151034018
11.216238216515048,11.216209110589759
11.223309392581381,11.223280070145499
11.230380568647714,11.23035102970124
11.237451744714047,11.23742198925698
11.24452292078038,11.24449294881272
11.251594096846713,11.25156390836846
11.258665272913046,11.2586348679242
11.265736448979379,11.265705827479941
11.272807625045711,11.272776787035681
11.279878801112044,11.279847746591422
11.286949977178377,11.286918706147162
11.29402115324471,11.293989665702902
11.301092329311043,11.301060625258643
11.308163505377376,11.308131584814383
11.315234681443709,11.315202544370123
11.322305857510042,11.322273503925864
11.329377033576375,11.329344463481604
11.336448209642707,11.336415423037344
11.34351938570904,11.343486382593085
11.350590561775373,11.350557342148825
11.357661737841706,11.357628301704565
11.364732913908039,11.364699261260306
11.371804089974372,11.371770220816046
11.378875266040705,11.378841180371786
11.385946442107038,11.385912139927527
11.39301761817337,11.392983099483267
11.400088794239704,11.400054059039007
11.407159970306036,11.407125018594748
11.41423114637237,11.414195978150488
11.421302322438702,11.421266937706228
11.428373498505035,11.428337897261969
11.435444674571368,11.435408856817709
11.442515850637701,11.44247981637345
11.449587026704034,11.44955077592919
11.456658202770367,11.45662173548493
11.4637293788367,11.46369269504067
11.470800554903033,11.47076365459641
11.477871730969365,11.477834614152151
11.484942907035698,11.484905573707891
11.492014083102031,11.491976533263632
11.499085259168364,11.499047492819372
11.506156435234697,11.506118452375112
11.51322761130103,11.513189411930853
11.520298787367363,11.520260371486593
11.527369963433696,11.527331331042333
11.534441139500029,11.534402290598074
11.541512315566361,11.541473250153814
11.548583491632694,11.548544209709554
11.555654667699027,11.555615169265295
11.56272584376536,11.562686128821035
11.569797019831693,11.569757088376775
11.576868195898026,11.576828047932516
11.583939371964359,11.583899007488256
11.591010548030692,11.590969967043996
11.598081724097025,11.598040926599737
11.605152900163358,11.605111886155477
11.61222407622969,11.612182845711217
11.619295252296023,11.619253805266958
11.626366428362356,11.626324764822698
11.63343760442869,11.633395724378438
11.640508780495022,11.640466683934179
11.647579956561355,11.647537643489919
11.654651132627688,11.65460860304566
11.66172230869402,11.6616795626014
11.668793484760354,11.66875052215714
11.675864660826687,11.67582148171288
11.68293583689302,11.68289244126862
11.690007012959352,11.689963400824361
11.697078189025685,11.697034360380101
11.704149365092018,11.704105319935842
11.711220541158351,11.711176279491582
11.718291717224684,11.718247239047322
11.725362893291017,11.725318198603063
11.73243406935735,11.732389158158803
11.739505245423683,11.739460117714543
11.746576421490015,11.746531077270284
11.753647597556348,11.753602036826024
11.760718773622681,11.760672996381764
11.767789949689014,11.767743955937505
11.774861125755347,11.774814915493245
11.78193230182168,11.781885875048985
11.789003477888013,11.788956834604726
11.796074653954346,11.796027794160466
11.803145830020679,11.803098753716206
11.810217006087012,11.810169713271947
11.817288182153344,11.817240672827687
11.824359358219677,11.824311632383427
11.83143053428601,11.831382591939168
11.838501710352343,11.838453551494908
11.845572886418676,11.845524511050648
11.852644062485009,11.852595470606389
11.859715238551342,11.859666430162129
11.866786414617675,11.86673738971787
11.873857590684008,11.87380834927361
11.88092876675034,11.88087930882935
11.887999942816673,11.88795026838509
11.895071118883006,11.89502122794083
11.90214229494934,11.90209218749657
11.909213471015672,11.909163147052311
11.916284647082005,11.916234106608051
11.923355823148338,11.923305066163792
11.93042699921467,11.930376025719532
11.937498175281004,11.937446985275272
11.944569351347337,11.944517944831013
11.95164052741367,11.951588904386753
11.958711703480002,11.958659863942493
11.965782879546335,11.965730823498234
11.972854055612668,11.972801783053974
11.979925231679001,11.979872742609714
11.986996407745334,11.986943702165455
11.994067583811667,11.994014661721195
12.001138759878,12.001085621276935
12.00820997309272,12.008156543682956
12.01528118630744,12.015227466088977
12.02235239952216,12.022298388494997
12.029423612736881,12.029369310901018
12.036494825951602,12.036440233307038
12.043566039166322,12.043511155713059
12.050637252381042,12.05058207811908
12.057708465595763,12.0576530005251
12.064779678810483,12.06472392293112
12.071850892025203,12.071794845337141
12.078922105239924,12.078865767743162
12.085993318454644,12.085936690149182
12.093064531669365,12.093007612555203
12.100135744884085,12.100078534961224
12.107206958098805,12.107149457367244
12.114278171313526,12.114220379773265
12.121349384528246,12.121291302179285
12.128420597742966,12.128362224585306
12.135491810957687,12.135433146991327
12.142563024172407,12.142504069397347
12.149634237387128,12.149574991803368
12.156705450601848,12.156645914209388
12.163776663816568,12.163716836615409
12.170847877031289,12.17078775902143
12.177919090246009,12.17785868142745
12.18499030346073,12.18492960383347
12.19206151667545,12.192000526239491
12.19913272989017,12.199071448645512
12.20620394310489,12.206142371051532
12.213275156319611,12.213213293457553
12.220346369534331,12.220284215863574
12.227417582749052,12.227355138269594
12.234488795963772,12.234426060675615
12.241560009178492,12.241496983081635
12.248631222393213,12.248567905487656
12.255702435607933,12.255638827893677
12.262773648822654,12.262709750299697
12.269844862037374,12.269780672705718
12.276916075252094,12.276851595111738
12.283987288466815,12.283922517517759
12.291058501681535,12.29099343992378
12.298129714896255,12.2980643623298
12.305200928110976,12.30513528473582
12.312272141325696,12.312206207141841
12.319343354540417,12.319277129547862
12.326414567755137,12.326348051953882
12.333485780969857,12.333418974359903
12.340556994184578,12.340489896765924
12.347628207399298,12.347560819171944
12.354699420614018,12.354631741577965
12.361770633828739,12.361702663983985
12.36884184704346,12.368773586390006
12.37591306025818,12.375844508796026
12.3829842734729,12.382915431202047
12.39005548668762,12.389986353608068
12.39712669990234,12.397057276014088
12.404197913117061,12.404128198420109
12.411269126331781,12.41119912082613
12.418340339546502,12.41827004323215
12.425411552761222,12.42534096563817
12.432482765975942,12.432411888044191
12.439553979190663,12.439482810450212
12.446625192405383,12.446553732856232
12.453696405620104,12.453624655262253
12.460767618834824,12.460695577668274
12.467838832049544,12.467766500074294
12.474910045264265,12.474837422480315
12.481981258478985,12.481908344886335
12.489052471693705,12.488979267292356
12.496123684908426,12.496050189698376
12.503194898123146,12.503121112104397
12.510266111337867,12.510192034510418
12.517337324552587,12.517262956916438
12.524408537767307,12.524333879322459
12.531479750982028,12.53140480172848
12.538550964196748,12.5384757241345
12.545622177411468,12.54554664654052
12.552693390626189,12.552617568946541
12.55976460384091,12.559688491352562
12.56683581705563,12.566759413758582
12.57390703027035,12.573830336164603
12.58097824348507,12.580901258570623
12.58804945669979,12.587972180976644
12.595120669914511,12.595043103382665
12.602191883129231,12.602114025788685
12.609263096343952,12.609184948194706
12.616334309558672,12.616255870600726
12.623405522773393,12.623326793006747
12.630476735988113,12.630397715412768
12.637547949202833,12.637468637818788
12.644619162417554,12.644539560224809
12.651690375632274,12.65161048263083
12.658761588846994,12.65868140503685
12.665832802061715,12.66575232744287
12.672904015276435,12.672823249848891
12.679975228491156,12.679894172254912
12.687046441705876,12.686965094660932
12.694117654920596,12.694036017066953
12.701188868135317,12.701106939472973
12.708260081350037,12.708177861878994
12.715331294564757,12.715248784285015
12.722402507779478,12.722319706691035
12.729473720994198,12.729390629097056
12.736544934208919,12.736461551503076
12.743616147423639,12.743532473909097
12.75068736063836,12.750603396315118
12.75775857385308,12.757674318721138
12.7648297870678,12.764745241127159
12.77190100028252,12.77181616353318
12.77897221349724,12.7788870859392
12.786043426711961,12.78595800834522
12.793114639926682,12.793028930751241
12.800185853141402,12.800099853157262
12.807257066356122,12.807170775563282
12.814328279570843,12.814241697969303
12.821399492785563,12.821312620375323
12.828470706000283,12.828383542781344
12.835541919215004,12.835454465187365
12.842613132429724,12.842525387593385
12.849684345644445,12.849596309999406
12.856755558859165,12.856667232405426
12.863826772073885,12.863738154811447
12.870897985288606,12.870809077217467
12.877969198503326,12.877879999623488
12.885040411718046,12.884950922029509
12.892111624932767,12.89202184443553
12.899182838147487,12.89909276684155
12.906254051362207,12.90616368924757
12.913325264576928,12.913234611653591
12.920396477791648,12.920305534059612
12.927467691006369,12.927376456465632
12.934538904221089,12.934447378871653
12.94161011743581,12.941518301277673
12.94868133065053,12.948589223683694
12.95575254386525,12.955660146089715
12.96282375707997,12.962731068495735
12.96989497029469,12.969801990901756
12.976966183509411,12.976872913307776
12.984037396724132,12.983943835713797
12.991108609938852,12.991014758119817
12.998179823153572,12.998085680525838
13.005251036368293,13.005156602931859
13.012322299410139,13.012227475508354
13.019393562451985,13.019298348084849
13.02646482549383,13.026369220661344
13.033536088535676,13.03344009323784
13.040607351577522,13.040510965814335
13.047678614619368,13.04758183839083
13.054749877661214,13.054652710967325
13.06182114070306,13.06172358354382
13.068892403744906,13.068794456120315
13.075963666786752,13.07586532869681
13.083034929828598,13.082936201273306
13.090106192870444,13.090007073849801
13.09717745591229,13.097077946426296
13.104248718954135,13.104148819002791
13.111319981995981,13.111219691579286
13.118391245037827,13.118290564155782
13.125462508079673,13.125361436732277
13.132533771121519,13.132432309308772
13.139605034163365,13.139503181885267
13.146676297205211,13.146574054461762
13.153747560247057,13.153644927038258
13.160818823288903,13.160715799614753
13.167890086330749,13.167786672191248
13.174961349372595,13.174857544767743
13.18203261241444,13.181928417344238
13.189103875456286,13.188999289920734
13.196175138498132,13.196070162497229
13.203246401539978,13.203141035073724
13.210317664581824,13.21021190765022
13.21738892762367,13.217282780226714
13.224460190665516,13.22435365280321
13.231531453707362,13.231424525379705
13.238602716749208,13.2384953979562
13.245673979791054,13.245566270532695
13.2527452428329,13.25263714310919
13.259816505874745,13.259708015685685
13.266887768916591,13.26677888826218
13.273959031958437,13.273849760838676
13.281030295000283,13.280920633415171
13.28810155804213,13.287991505991666
13.295172821083975,13.295062378568161
13.302244084125821,13.302133251144657
13.309315347167667,13.309204123721152
13.316386610209513,13.316274996297647
13.323457873251359,13.323345868874142
13.330529136293205,13.330416741450637
13.33760039933505,13.337487614027133
13.344671662376896,13.344558486603628
13.351742925418742,13.351629359180123
13.358814188460588,13.358700231756618
13.365885451502434,13.365771104333113
13.37295671454428,13.372841976909609
13.380027977586126,13.379912849486104
13.387099240627972,13.386983722062599
13.394170503669818,13.394054594639094
13.401241766711664,13.40112546721559
13.40831302975351,13.408196339792084
13.415384292795355,13.41526721236858
13.422455555837201,13.422338084945075
13.429526818879047,13.42940895752157
13.436598081920893,13.436479830098065
13.44366934496274,13.44355070267456
13.450740608004585,13.450621575251056
13.457811871046431,13.45769244782755
13.464883134088277,13.464763320404046
13.471954397130123,13.471834192980541
13.479025660171969,13.478905065557036
13.486096923213815,13.485975938133532
13.49316818625566,13.493046810710027
13.500239449297506,13.500117683286522
13.507310712339352,13.507188555863017
13.514381975381198,13.514259428439512
13.521453238423044,13.521330301016008
13.52852450146489,13.528401173592503
13.535595764506736,13.535472046168998
13.542667027548582,13.542542918745493
13.549738290590428,13.549613791321988
13.556809553632274,13.556684663898483
13.56388081667412,13.563755536474979
13.570952079715966,13.570826409051474
13.578023342757811,13.577897281627969
13.585094605799657,13.584968154204464
13.592165868841503,13.59203902678096
13.59923713188335,13.599109899357455
13.606308394925195,13.60618077193395
13.613379657967041,13.613251644510445
13.620450921008887,13.62032251708694
13.627522184050733,13.627393389663435
13.634593447092579,13.63446426223993
13.641664710134425,13.641535134816426
13.64873597317627,13.648606007392921
13.655807236218116,13.655676879969416
13.662878499259962,13.662747752545911
13.669949762301808,13.669818625122407
13.677021025343654,13.676889497698902
13.6840922883855,13.683960370275397
13.691163551427346,13.691031242851892
13.698234814469192,13.698102115428387
13.705306077511038,13.705172988004882
13.712377340552884,13.712243860581378
13.71944860359473,13.719314733157873
13.726519866636576,13.726385605734368
13.733591129678421,13.733456478310863
13.740662392720267,13.740527350887358
13.747733655762113,13.747598223463854
13.75480491880396,13.754669096040349
13.761876181845805,13.761739968616844
13.768947444887651,13.76881084119334
13.776018707929497,13.775881713769834
13.783089970971343,13.78295258634633
13.790161234013189,13.790023458922825
13.797232497055035,13.79709433149932
13.80430376009688,13.804165204075815
13.811375023138726,13.81123607665231
13.818446286180572,13.818306949228806
13.825517549222418,13.8253778218053
13.832588812264264,13.832448694381796
13.83966007530611,13.839519566958291
13.846731338347956,13.846590439534786
13.853802601389802,13.853661312111281
13.860873864431648,13.860732184687777
13.867945127473494,13.867803057264272
13.87501639051534,13.874873929840767
13.882087653557186,13.881944802417262
13.889158916599031,13.889015674993757
13.896230179640877,13.896086547570253
13.903301442682723,13.903157420146748
13.91037270572457,13.910228292723243
13.917443968766415,13.917299165299738
13.924515231808261,13.924370037876233
13.931586494850107,13.931440910452729
13.938657757891953,13.938511783029224
13.945729020933799,13.945582655605719
13.952800283975645,13.952653528182214
13.95987154701749,13.95972440075871
13.966942810059336,13.966795273335205
13.974014073101182,13.9738661459117
13.981085336143028,13.980937018488195
13.988156599184874,13.98800789106469
13.99522786222672,13.995078763641185
14.002299125268566,14.00214963621768
14.009370460302891,14.009220436796987
14.016441795337217,14.016291237376294
14.023513130371542,14.0233620379556
14.030584465405868,14.030432838534907
14.037655800440193,14.037503639114213
14.044727135474519,14.04457443969352
14.051798470508844,14.051645240272826
14.05886980554317,14.058716040852133
14.065941140577495,14.06578684143144
14.07301247561182,14.072857642010746
14.080083810646146,14.079928442590052
14.087155145680471,14.086999243169359
14.094226480714797,14.094070043748665
14.101297815749122,14.101140844327972
14.108369150783448,14.108211644907279
14.115440485817773,14.115282445486585
14.122511820852099,14.122353246065892
14.129583155886424,14.129424046645198
14.13665449092075,14.136494847224505
14.143725825955075,14.143565647803811
14.1507971609894,14.150636448383118
14.157868496023726,14.157707248962424
14.164939831058051,14.16477804954173
14.172011166092377,14.171848850121037
14.179082501126702,14.178919650700344
14.186153836161028,14.18599045127965
14.193225171195353,14.193061251858957
14.200296506229678,14.200132052438263
14.207367841264004,14.20720285301757
14.21443917629833,14.214273653596877
14.221510511332655,14.221344454176183
14.22858184636698,14.22841525475549
14.235653181401306,14.235486055334796
14.242724516435631,14.242556855914103
14.249795851469957,14.24962765649341
14.256867186504282,14.256698457072716
14.263938521538607,14.263769257652022
14.271009856572933,14.270840058231329
14.278081191607258,14.277910858810635
14.285152526641584,14.284981659389942
14.29222386167591,14.292052459969248
14.299295196710235,14.299123260548555
14.30636653174456,14.306194061127862
14.313437866778886,14.313264861707168
14.320509201813211,14.320335662286475
14.327580536847536,14.327406462865781
14.334651871881862,14.334477263445088
14.341723206916187,14.341548064024394
14.348794541950513,14.3486188646037
14.355865876984838,14.355689665183007
14.362937212019164,14.362760465762314
14.370008547053489,14.36983126634162
14.377079882087815,14.376902066920927
14.38415121712214,14.383972867500233
14.391222552156465,14.39104366807954
14.39829388719079,14.398114468658846
14.405365222225116,14.405185269238153
14.412436557259442,14.41225606981746
14.419507892293767,14.419326870396766
14.426579227328093,14.426397670976073
14.433650562362418,14.43346847155538
14.440721897396744,14.440539272134686
14.447793232431069,14.447610072713992
14.454864567465394,14.454680873293299
14.46193590249972,14.461751673872605
14.469007237534045,14.468822474451912
14.47607857256837,14.475893275031218
14.483149907602696,14.482964075610525
14.490221242637022,14.490034876189831
14.497292577671347,14.497105676769138
14.504363912705672,14.504176477348445
14.511435247739998,14.511247277927751
14.518506582774323,14.518318078507058
14.525577917808649,14.525388879086364
14.532649252842974,14.53245967966567
14.5397205878773,14.539530480244977
14.546791922911625,14.546601280824284
14.55386325794595,14.55367208140359
14.560934592980276,14.560742881982897
14.568005928014601,14.567813682562203
14.575077263048927,14.57488448314151
14.582148598083252,14.581955283720816
14.589219933117578,14.589026084300123
14.596291268151903,14.59609688487943
14.603362603186229,14.603167685458736
14.610433938220554,14.610238486038043
14.61750527325488,14.617309286617349
14.624576608289205,14.624380087196656
14.63164794332353,14.631450887775962
14.638719278357856,14.638521688355269
14.645790613392181,14.645592488934575
14.652861948426507,14.652663289513882
14.659933283460832,14.659734090093188
14.667004618495158,14.666804890672495
14.674075953529483,14.673875691251801
14.681147288563809,14.680946491831108
14.688218623598134,14.688017292410414
14.69528995863246,14.695088092989721
14.702361293666785,14.702158893569027
14.70943262870111,14.709229694148334
14.716503963735436,14.71630049472764
14.723575298769761,14.723371295306947
14.730646633804087,14.730442095886254
14.737717968838412,14.73751289646556
14.744789303872738,14.744583697044867
14.751860638907063,14.751654497624173
14.758931973941388,14.75872529820348
14.766003308975714,14.765796098782786
14.77307464401004,14.772866899362093
14.780145979044365,14.7799376999414
14.78721731407869,14.787008500520706
14.794288649113016,14.794079301100012
14.801359984147341,14.801150101679319
14.808431319181667,14.808220902258626
14.815502654215992,14.815291702837932
14.822573989250317,14.822362503417239
14.829645324284643,14.829433303996545
14.836716659318968,14.836504104575852
14.843787994353294,14.843574905155158
14.85085932938762,14.850645705734465
14.857930664421945,14.857716506313771
14.86500199945627,14.864787306893078
14.872073334490596,14.871858107472384
14.879144669524921,14.87892890805169
14.886216004559246,14.885999708630997
14.893287339593572,14.893070509210304
14.900358674627897,14.90014130978961
14.907430009662223,14.907212110368917
14.914501344696548,14.914282910948224
14.921572679730874,14.92135371152753
14.928644014765199,14.928424512106837
14.935715349799525,14.935495312686143
14.94278668483385,14.94256611326545
14.949858019868175,14.949636913844756
14.9569293549025,14.956707714424063
14.964000689936826,14.96377851500337
14.971072024971152,14.970849315582676
14.978143360005477,14.977920116161982
14.985214695039803,14.984990916741289
14.992286030074128,14.992061717320595
14.999357365108454,14.999132517899902
15.006428700142779,15.006203318479209
15.013500159740774,15.013273994483237
15.020571619338769,15.020344670487265
15.027643078936764,15.027415346491294
15.03471453853476,15.034486022495322
15.041785998132754,15.04155669849935
15.04885745773075,15.04862737450338
15.055928917328744,15.055698050507408
15.06300037692674,15.062768726511436
15.070071836524734,15.069839402515464
15.07714329612273,15.076910078519493
15.084214755720724,15.083980754523521
15.09128621531872,15.09105143052755
15.098357674916715,15.098122106531578
15.10542913451471,15.105192782535607
15.112500594112705,15.112263458539635
15.1195720537107,15.119334134543664
15.126643513308695,15.126404810547692
15.13371497290669,15.13347548655172
15.140786432504685,15.140546162555749
15.14785789210268,15.147616838559777
15.154929351700675,15.154687514563806
15.16200081129867,15.161758190567834
15.169072270896665,15.168828866571863
15.17614373049466,15.175899542575891
15.183215190092655,15.18297021857992
15.19028664969065,15.190040894583948
15.197358109288645,15.197111570587976
15.20442956888664,15.204182246592005
15.211501028484635,15.211252922596033
15.21857248808263,15.218323598600062
15.225643947680625,15.22539427460409
15.23271540727862,15.232464950608119
15.239786866876615,15.239535626612147
15.24685832647461,15.246606302616176
15.253929786072606,15.253676978620204
15.2610012456706,15.260747654624232
15.268072705268596,15.26781833062826
15.27514416486659,15.27488900663229
15.282215624464586,15.281959682636318
15.28928708406258,15.289030358640346
15.296358543660576,15.296101034644375
15.30343000325857,15.303171710648403
15.310501462856566,15.310242386652432
15.317572922454561,15.31731306265646
15.324644382052556,15.324383738660488
15.331715841650551,15.331454414664517
15.338787301248546,15.338525090668545
15.345858760846541,15.345595766672574
15.352930220444536,15.352666442676602
15.360001680042531,15.35973711868063
15.367073139640526,15.366807794684659
15.374144599238521,15.373878470688688
15.381216058836516,15.380949146692716
15.388287518434511,15.388019822696744
15.395358978032506,15.395090498700773
15.402430437630501,15.402161174704801
15.409501897228497,15.40923185070883
15.416573356826492,15.416302526712858
15.423644816424487,15.423373202716887
15.430716276022482,15.430443878720915
15.437787735620477,15.437514554724943
15.444859195218472,15.444585230728972
15.451930654816467,15.451655906733
15.459002114414462,15.458726582737029
15.466073574012457,15.465797258741057
15.473145033610452,15.472867934745086
15.480216493208447,15.479938610749114
15.487287952806442,15.487009286753143
15.494359412404437,15.494079962757171
15.501430872002432,15.5011506387612
15.508502331600427,15.508221314765228
15.515573791198422,15.515291990769256
15.522645250796417,15.522362666773285
15.529716710394412,15.529433342777313
15.536788169992407,15.536504018781342
15.543859629590402,15.54357469478537
15.550931089188397,15.550645370789399
15.558002548786392,15.557716046793427
15.565074008384387,15.564786722797455
15.572145467982383,15.571857398801484
15.579216927580378,15.578928074805512
15.586288387178373,15.58599875080954
15.593359846776368,15.59306942681357
15.600431306374363,15.600140102817598
15.607502765972358,15.607210778821626
15.614574225570353,15.614281454825655
15.621645685168348,15.621352130829683
15.628717144766343,15.628422806833711
15.635788604364338,15.63549348283774
15.642860063962333,15.642564158841768
15.649931523560328,15.649634834845797
15.657002983158323,15.656705510849825
15.664074442756318,15.663776186853854
15.671145902354313,15.670846862857882
15.678217361952308,15.67791753886191
15.685288821550303,15.684988214865939
15.692360281148298,15.692058890869967
15.699431740746293,15.699129566873996
15.706503200344288,15.706200242878024
15.713574659942283,15.713270918882053
15.720646119540278,15.720341594886081
15.727717579138274,15.72741227089011
15.734789038736269,15.734482946894138
15.741860498334264,15.741553622898167
15.748931957932259,15.748624298902195
15.756003417530254,15.755694974906223
15.763074877128249,15.762765650910252
15.770146336726244,15.76983632691428
15.777217796324239,15.776907002918309
15.784289255922234,15.783977678922337
15.791360715520229,15.791048354926366
15.798432175118224,15.798119030930394
15.805503634716219,15.805189706934422
15.812575094314214,15.812260382938451
15.819646553912209,15.81933105894248
15.826718013510204,15.826401734946508
15.8337894731082,15.833472410950536
15.840860932706194,15.840543086954565
15.84793239230419,15.847613762958593
15.855003851902184,15.854684438962622
15.86207531150018,15.86175511496665
15.869146771098174,15.868825790970678
15.87621823069617,15.875896466974707
15.883289690294164,15.882967142978735
15.89036114989216,15.890037818982764
15.897432609490155,15.897108494986792
15.90450406908815,15.90417917099082
15.911575528686145,15.91124984699485
15.91864698828414,15.918320522998878
15.925718447882135,15.925391199002906
15.93278990748013,15.932461875006934
15.939861367078125,15.939532551010963
15.94693282667612,15.946603227014991
15.954004286274115,15.95367390301902
15.96107574587211,15.960744579023048
15.968147205470105,15.967815255027077
15.9752186650681,15.974885931031105
15.982290124666095,15.981956607035134
15.98936158426409,15.989027283039162
15.996433043862085,15.99609795904319
16.00350450346008,16.003168635047217
16.010576330926753,16.010238943122655
16.017648158393428,16.017309251198093
16.024719985860102,16.02437955927353
16.031791813326777,16.031449867348968
16.03886364079345,16.038520175424406
16.045935468260126,16.045590483499844
16.0530072957268,16.05266079157528
16.060079123193475,16.05973109965072
16.06715095066015,16.066801407726157
16.074222778126824,16.073871715801594
16.0812946055935,16.080942023877032
16.088366433060173,16.08801233195247
16.095438260526848,16.095082640027908
16.102510087993522,16.102152948103345
16.109581915460197,16.109223256178783
16.11665374292687,16.11629356425422
16.123725570393546,16.12336387232966
16.13079739786022,16.130434180405096
16.137869225326895,16.137504488480534
16.14494105279357,16.144574796555972
16.152012880260244,16.15164510463141
16.15908470772692,16.158715412706847
16.166156535193593,16.165785720782285
16.173228362660268,16.172856028857723
16.180300190126943,16.17992633693316
